,serial_number,activity_date,facility_name,score,grade,service_code,service_description,employee_id,facility_address,facility_city,facility_id,facility_state,facility_zip,owner_id,owner_name,pe_description,program_element_pe,program_name,program_status,record_id,food_type,in_business,latitude,longitude,price,rating,review_count,yelp_id
838,DAABWJLWZ,12/30/2015 12:00:00 AM,CHINESE KITCHEN,97,A,1,ROUTINE INSPECTION,EE0000997,3441 WHITTIER BLVD,LOS ANGELES,FA0174976,CA,90023-1707,OW0181586,GECH HEANG CHHOR,RESTAURANT (0-30) SEATS HIGH RISK,1632,CHINESE KITCHEN,ACTIVE,PR0168060,['Chinese'],False,34.02753,-118.19953,$,5.0,4,svFlPVvdO1kPOxyf3WCpFw
839,DAWLPCS3W,12/30/2015 12:00:00 AM,YONG KANG EXPRESS,94,A,1,ROUTINE INSPECTION,EE0000594,2604 S VERMONT AVE #D,LOS ANGELES,FA0063649,CA,90007,OW0100374,"CHEN, YONGKANG",RESTAURANT (0-30) SEATS HIGH RISK,1632,YONG KANG EXPRESS,ACTIVE,PR0000234,['Chinese'],False,34.0311785156268,-118.291100373725,$,3.0,32,GLSmybF0Wu8nWqNdfMTSYA
840,DAIQDDLR7,12/30/2015 12:00:00 AM,LA NOCHE BUENA,97,A,1,ROUTINE INSPECTION,EE0000360,OLVERA ST E8,LOS ANGELES,FA0034679,CA,90012,OW0012880,"GARCIA-CANO, GUILLERMO",RESTAURANT (0-30) SEATS MODERATE RISK,1631,LA NOCHE BUENA,ACTIVE,PR0047330,['Mexican'],False,34.0571051016069,-118.238055449965,$,4.5,299,xY3GGdmvSFUIm-B_RFIjwQ
841,DAGSOQRS0,12/30/2015 12:00:00 AM,COURTYARD CAFE,93,A,1,ROUTINE INSPECTION,EE0000733,6161 W CENTURY BLVD,LOS ANGELES,FA0016846,CA,90045,OW0034435,SUNSTONE HOTELS,RESTAURANT (31-60) SEATS HIGH RISK,1635,COURTYARD CAFE,ACTIVE,PR0025451,"['Hotels', 'Venues & Event Spaces']",False,33.94671,-118.39341,$$,3.5,121,r-IBuTKjGioSBpP4KYf8sA
842,DACBHIJXP,12/30/2015 12:00:00 AM,BAJA BUDS,95,A,1,ROUTINE INSPECTION,EE0000144,11205 NATIONAL BLVD,LOS ANGELES,FA0007973,CA,90064,OW0024319,MEXICAN VENTURES INC,RESTAURANT (31-60) SEATS HIGH RISK,1635,BAJA BUDS,ACTIVE,PR0019423,"['Mexican', 'Desserts', 'Salad']",False,34.02743,-118.42929,$,4.0,247,7XGC9lQ1-9T4QOe6DX6xZg
843,DAPS1A5RG,12/30/2015 12:00:00 AM,LA FLOR DE MAYO,93,A,1,ROUTINE INSPECTION,EE0000799,1323 E FLORENCE AVE,LOS ANGELES,FA0033245,CA,90001,OW0006522,"CASTRO, MANUEL",RESTAURANT (0-30) SEATS MODERATE RISK,1631,LA FLOR DE MAYO,ACTIVE,PR0018831,['Bakeries'],False,33.97508,-118.25118,blank,4.5,2,9TTs64N3zOtiT_mNhkp-Kw
844,DANI8HIZE,12/30/2015 12:00:00 AM,DOMINO'S PIZZA,92,A,1,ROUTINE INSPECTION,EE0000904,3502 W SUNSET BLVD,LOS ANGELES,FA0011407,CA,90026,OW0010606,E.M. PIZZA INC.,RESTAURANT (0-30) SEATS MODERATE RISK,1631,DOMINO'S PIZZA,ACTIVE,PR0024470,"['Pizza', 'Chicken Wings', 'Sandwiches']",False,34.08854,-118.2764983,$$,2.5,33,_itK_6yZqDt0W1TDue-H0A
845,DAA2UTKDN,12/30/2015 12:00:00 AM,LA PARRILLA,90,A,1,ROUTINE INSPECTION,EE0000721,1300 WILSHIRE BLVD,LOS ANGELES,FA0065246,CA,90017,OW0003505,"AYALA, RAYMOND G",RESTAURANT (61-150) SEATS HIGH RISK,1638,LA PARRILLA,ACTIVE,PR0016832,['Mexican'],False,34.05364,-118.26697,$$,3.0,257,bmZJURPplezNsJrudYGX0w
846,DAGQU60Z0,12/30/2015 12:00:00 AM,PLACITA CAFE,90,A,1,ROUTINE INSPECTION,EE0000360,711 N MAIN ST STE #105,LOS ANGELES,FA0028696,CA,90012,OW0024101,"MEJIA, MARIA ISABEL",RESTAURANT (0-30) SEATS MODERATE RISK,1631,PLACITA CAFE,ACTIVE,PR0025559,"['Mexican', 'Juice Bars & Smoothies']",False,34.0586431324482,-118.237561583519,$,4.0,102,MS2_MmU40l6eqbcQ-vHjtA
847,DAZLSZISP,12/30/2015 12:00:00 AM,LARK CAKE SHOP,92,A,1,ROUTINE INSPECTION,EE0000904,3337 W SUNSET BLVD,LOS ANGELES,FA0035399,CA,90026,OW0017487,JBH ENTERPRISES INC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,LARK CAKE SHOP,ACTIVE,PR0000439,"['Desserts', 'Bakeries', 'Cupcakes']",False,34.08753,-118.27546,$$,4.0,759,0_K1MtVTLHueiTq7AwaHnA
848,DABBX003D,12/30/2015 12:00:00 AM,BLUE WHALE,92,A,1,ROUTINE INSPECTION,EE0001058,123 ASTRONAUT ELLISON ONIZUKA ST #301,LOS ANGELES,FA0058491,CA,90012,OW0004875,BLUE WHALE MUSIC INC.,RESTAURANT (61-150) SEATS HIGH RISK,1638,BLUE WHALE,ACTIVE,PR0033604,"['Jazz & Blues', 'Lounges', 'Music Venues']",False,34.049873,-118.242122,$$,4.0,294,TIoGCAPbJfR7Lpb2lnzYGA
849,DAP83710P,12/30/2015 12:00:00 AM,ORENO YAKINIKU,87,B,1,ROUTINE INSPECTION,EE0001058,123 ASTRONAUT ELLISON ONIZUKA ST #308,LOS ANGELES,FA0042640,CA,90012,OW0019962,KOYAMA TAKAAKI,RESTAURANT (61-150) SEATS HIGH RISK,1638,ORENO YAKINIKU,ACTIVE,PR0033309,"['Japanese', 'Barbeque']",False,34.0517845,-118.2423553,$$,3.5,106,mwYLnt2PO5rhoUx_DAq98w
850,DA0HHJVU9,12/30/2015 12:00:00 AM,LITTLE DOM'S,91,A,1,ROUTINE INSPECTION,EE0000846,2128 N HILLHURST AVE,LOS ANGELES,FA0065818,CA,90027,OW0010667,EASTSIDE HOLDINGS LIMITED,RESTAURANT (31-60) SEATS HIGH RISK,1635,LITTLE DOM'S,ACTIVE,PR0043915,"['Italian', 'Breakfast & Brunch', 'Sandwiches']",False,34.11092,-118.28721,$$,3.5,1431,y5wFsjar321jPRipgXHwlw
