,index,serial_number,activity_date,facility_name,score,grade,service_code,service_description,employee_id,facility_address,facility_city,facility_id,facility_state,facility_zip,owner_id,owner_name,pe_description,program_element_pe,program_name,program_status,record_id,food_type,in_business,latitude,longitude,price,rating,review_count,yelp_id
358,859,DAF0KXV1D,04/27/2016 12:00:00 AM,SLS HOTEL AT BEVERLY HILLS,93,A,1,ROUTINE INSPECTION,EE0000659,465 LA CIENEGA BLVD,LOS ANGELES,FA0222515,CA,90048,OW0227354,SUNWORLD DYNASTY US HOLDINGS LLC,RESTAURANT (61-150) SEATS HIGH RISK,1638,SLS HOTEL AT BEVERLY HILLS - TRES MAIN-KITC,ACTIVE,PR0177531,"['Hotels', 'Venues & Event Spaces']",False,34.069669,-118.3765221,$$$,3.5,758,NVI8ohZ-o68vF2BqYU3HEg
359,859,DAF0KXV1D,04/27/2016 12:00:00 AM,SLS HOTEL AT BEVERLY HILLS,93,A,1,ROUTINE INSPECTION,EE0000659,465 LA CIENEGA BLVD,LOS ANGELES,FA0222515,CA,90048,OW0227354,SUNWORLD DYNASTY US HOLDINGS LLC,RESTAURANT (61-150) SEATS HIGH RISK,1638,SLS HOTEL AT BEVERLY HILLS - TRES MAIN-KITC,ACTIVE,PR0177531,"['Hotels', 'Venues & Event Spaces']",False,34.069669,-118.3765221,$$$,3.5,758,NVI8ohZ-o68vF2BqYU3HEg
360,859,DAF0KXV1D,04/27/2016 12:00:00 AM,SLS HOTEL AT BEVERLY HILLS,93,A,1,ROUTINE INSPECTION,EE0000659,465 LA CIENEGA BLVD,LOS ANGELES,FA0222515,CA,90048,OW0227354,SUNWORLD DYNASTY US HOLDINGS LLC,RESTAURANT (61-150) SEATS HIGH RISK,1638,SLS HOTEL AT BEVERLY HILLS - TRES MAIN-KITC,ACTIVE,PR0177531,"['Hotels', 'Venues & Event Spaces']",False,34.069669,-118.3765221,$$$,3.5,758,NVI8ohZ-o68vF2BqYU3HEg
361,859,DAF0KXV1D,04/27/2016 12:00:00 AM,SLS HOTEL AT BEVERLY HILLS,93,A,1,ROUTINE INSPECTION,EE0000659,465 LA CIENEGA BLVD,LOS ANGELES,FA0222515,CA,90048,OW0227354,SUNWORLD DYNASTY US HOLDINGS LLC,RESTAURANT (61-150) SEATS HIGH RISK,1638,SLS HOTEL AT BEVERLY HILLS - TRES MAIN-KITC,ACTIVE,PR0177531,"['Hotels', 'Venues & Event Spaces']",False,34.069669,-118.3765221,$$$,3.5,758,NVI8ohZ-o68vF2BqYU3HEg
362,873,DAVPTVC1I,04/27/2016 12:00:00 AM,SLS HOTEL AT BEVERLY HILLS,97,A,1,ROUTINE INSPECTION,EE0000659,465 LA CIENEGA BLVD,LOS ANGELES,FA0222515,CA,90048,OW0227354,SUNWORLD DYNASTY US HOLDINGS LLC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,SLS HOTEL AT BEVERLY HILLS - 5TH FL KITCHEN,ACTIVE,PR0177534,"['Hotels', 'Venues & Event Spaces']",False,34.069669,-118.3765221,$$$,3.5,758,NVI8ohZ-o68vF2BqYU3HEg
363,873,DAVPTVC1I,04/27/2016 12:00:00 AM,SLS HOTEL AT BEVERLY HILLS,97,A,1,ROUTINE INSPECTION,EE0000659,465 LA CIENEGA BLVD,LOS ANGELES,FA0222515,CA,90048,OW0227354,SUNWORLD DYNASTY US HOLDINGS LLC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,SLS HOTEL AT BEVERLY HILLS - 5TH FL KITCHEN,ACTIVE,PR0177534,"['Hotels', 'Venues & Event Spaces']",False,34.069669,-118.3765221,$$$,3.5,758,NVI8ohZ-o68vF2BqYU3HEg
364,873,DAVPTVC1I,04/27/2016 12:00:00 AM,SLS HOTEL AT BEVERLY HILLS,97,A,1,ROUTINE INSPECTION,EE0000659,465 LA CIENEGA BLVD,LOS ANGELES,FA0222515,CA,90048,OW0227354,SUNWORLD DYNASTY US HOLDINGS LLC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,SLS HOTEL AT BEVERLY HILLS - 5TH FL KITCHEN,ACTIVE,PR0177534,"['Hotels', 'Venues & Event Spaces']",False,34.069669,-118.3765221,$$$,3.5,758,NVI8ohZ-o68vF2BqYU3HEg
365,873,DAVPTVC1I,04/27/2016 12:00:00 AM,SLS HOTEL AT BEVERLY HILLS,97,A,1,ROUTINE INSPECTION,EE0000659,465 LA CIENEGA BLVD,LOS ANGELES,FA0222515,CA,90048,OW0227354,SUNWORLD DYNASTY US HOLDINGS LLC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,SLS HOTEL AT BEVERLY HILLS - 5TH FL KITCHEN,ACTIVE,PR0177534,"['Hotels', 'Venues & Event Spaces']",False,34.069669,-118.3765221,$$$,3.5,758,NVI8ohZ-o68vF2BqYU3HEg
366,890,DA8N9DY8S,04/27/2016 12:00:00 AM,SLS HOTEL AT BEVERLY HILLS,92,A,1,ROUTINE INSPECTION,EE0000659,465 LA CIENEGA BLVD,LOS ANGELES,FA0222515,CA,90048,OW0227354,SUNWORLD DYNASTY US HOLDINGS LLC,RESTAURANT (151 + ) SEATS HIGH RISK,1641,SLS HOTEL AT BEVERLY HILLS - BAZAAR,ACTIVE,PR0177528,"['Hotels', 'Venues & Event Spaces']",False,34.069669,-118.3765221,$$$,3.5,758,NVI8ohZ-o68vF2BqYU3HEg
367,890,DA8N9DY8S,04/27/2016 12:00:00 AM,SLS HOTEL AT BEVERLY HILLS,92,A,1,ROUTINE INSPECTION,EE0000659,465 LA CIENEGA BLVD,LOS ANGELES,FA0222515,CA,90048,OW0227354,SUNWORLD DYNASTY US HOLDINGS LLC,RESTAURANT (151 + ) SEATS HIGH RISK,1641,SLS HOTEL AT BEVERLY HILLS - BAZAAR,ACTIVE,PR0177528,"['Hotels', 'Venues & Event Spaces']",False,34.069669,-118.3765221,$$$,3.5,758,NVI8ohZ-o68vF2BqYU3HEg
368,890,DA8N9DY8S,04/27/2016 12:00:00 AM,SLS HOTEL AT BEVERLY HILLS,92,A,1,ROUTINE INSPECTION,EE0000659,465 LA CIENEGA BLVD,LOS ANGELES,FA0222515,CA,90048,OW0227354,SUNWORLD DYNASTY US HOLDINGS LLC,RESTAURANT (151 + ) SEATS HIGH RISK,1641,SLS HOTEL AT BEVERLY HILLS - BAZAAR,ACTIVE,PR0177528,"['Hotels', 'Venues & Event Spaces']",False,34.069669,-118.3765221,$$$,3.5,758,NVI8ohZ-o68vF2BqYU3HEg
369,890,DA8N9DY8S,04/27/2016 12:00:00 AM,SLS HOTEL AT BEVERLY HILLS,92,A,1,ROUTINE INSPECTION,EE0000659,465 LA CIENEGA BLVD,LOS ANGELES,FA0222515,CA,90048,OW0227354,SUNWORLD DYNASTY US HOLDINGS LLC,RESTAURANT (151 + ) SEATS HIGH RISK,1641,SLS HOTEL AT BEVERLY HILLS - BAZAAR,ACTIVE,PR0177528,"['Hotels', 'Venues & Event Spaces']",False,34.069669,-118.3765221,$$$,3.5,758,NVI8ohZ-o68vF2BqYU3HEg
370,915,DAI0EYZNJ,04/27/2016 12:00:00 AM,SLS HOTEL AT BEVERLY HILLS,97,A,1,ROUTINE INSPECTION,EE0000659,465 LA CIENEGA BLVD,LOS ANGELES,FA0222515,CA,90048,OW0227354,SUNWORLD DYNASTY US HOLDINGS LLC,RESTAURANT (31-60) SEATS LOW RISK,1633,SLS HOTEL AT BEVERLY HILLS - ALTITUDE BAR,ACTIVE,PR0177533,"['Hotels', 'Venues & Event Spaces']",False,34.069669,-118.3765221,$$$,3.5,758,NVI8ohZ-o68vF2BqYU3HEg
371,915,DAI0EYZNJ,04/27/2016 12:00:00 AM,SLS HOTEL AT BEVERLY HILLS,97,A,1,ROUTINE INSPECTION,EE0000659,465 LA CIENEGA BLVD,LOS ANGELES,FA0222515,CA,90048,OW0227354,SUNWORLD DYNASTY US HOLDINGS LLC,RESTAURANT (31-60) SEATS LOW RISK,1633,SLS HOTEL AT BEVERLY HILLS - ALTITUDE BAR,ACTIVE,PR0177533,"['Hotels', 'Venues & Event Spaces']",False,34.069669,-118.3765221,$$$,3.5,758,NVI8ohZ-o68vF2BqYU3HEg
372,915,DAI0EYZNJ,04/27/2016 12:00:00 AM,SLS HOTEL AT BEVERLY HILLS,97,A,1,ROUTINE INSPECTION,EE0000659,465 LA CIENEGA BLVD,LOS ANGELES,FA0222515,CA,90048,OW0227354,SUNWORLD DYNASTY US HOLDINGS LLC,RESTAURANT (31-60) SEATS LOW RISK,1633,SLS HOTEL AT BEVERLY HILLS - ALTITUDE BAR,ACTIVE,PR0177533,"['Hotels', 'Venues & Event Spaces']",False,34.069669,-118.3765221,$$$,3.5,758,NVI8ohZ-o68vF2BqYU3HEg
373,915,DAI0EYZNJ,04/27/2016 12:00:00 AM,SLS HOTEL AT BEVERLY HILLS,97,A,1,ROUTINE INSPECTION,EE0000659,465 LA CIENEGA BLVD,LOS ANGELES,FA0222515,CA,90048,OW0227354,SUNWORLD DYNASTY US HOLDINGS LLC,RESTAURANT (31-60) SEATS LOW RISK,1633,SLS HOTEL AT BEVERLY HILLS - ALTITUDE BAR,ACTIVE,PR0177533,"['Hotels', 'Venues & Event Spaces']",False,34.069669,-118.3765221,$$$,3.5,758,NVI8ohZ-o68vF2BqYU3HEg
374,861,DAJ2GB0PK,04/27/2016 12:00:00 AM,CENTURY DONUTS,93,A,1,ROUTINE INSPECTION,EE0000729,1000 W CENTURY BLVD,LOS ANGELES,FA0008229,CA,90044,OW0036771,"TY, KIEV NGEK",RESTAURANT (0-30) SEATS MODERATE RISK,1631,CENTURY DONUTS,ACTIVE,PR0012781,['Donuts'],False,33.9454451948404,-118.292085528374,$$,3.5,5,vwBtCMA-Y6twZJT2yT3dfQ
375,862,DAGOKV6GD,04/27/2016 12:00:00 AM,SHOPHOUSE SOUTH EAST ASIAN  KITCHEN,90,A,1,ROUTINE INSPECTION,EE0000468,8424 BEVERLY BLVD,LOS ANGELES,FA0222596,CA,90048-3402,OW0181897,SHOPHOUSE LLC,RESTAURANT (31-60) SEATS HIGH RISK,1635,SHOPHOUSE SOUTH EAST ASIAN  KITCHEN,INACTIVE,PR0177620,"['Asian Fusion', 'Thai', 'Vietnamese']",True,34.07576,-118.37396,$,3.5,45,CTS_Q8gZHd1RaAq_9c5g8Q
376,863,DAFHUG3HU,04/27/2016 12:00:00 AM,OISHI TERYAKI,90,A,1,ROUTINE INSPECTION,EE0000723,1830 W 8TH ST,LOS ANGELES,FA0026903,CA,90057,OW0039414,Y J FOODS INC.,RESTAURANT (0-30) SEATS HIGH RISK,1632,OISHI TERYAKI,INACTIVE,PR0044405,['Japanese'],False,34.0535438812591,-118.275402188301,$,4.0,20,74w0m3RwUMv1L__vXr6TSw
377,863,DAFHUG3HU,04/27/2016 12:00:00 AM,OISHI TERYAKI,90,A,1,ROUTINE INSPECTION,EE0000723,1830 W 8TH ST,LOS ANGELES,FA0026903,CA,90057,OW0039414,Y J FOODS INC.,RESTAURANT (0-30) SEATS HIGH RISK,1632,OISHI TERYAKI,INACTIVE,PR0044405,"['Fast Food', 'Sandwiches']",False,34.05344,-118.27544,$,2.0,9,Kl6rAbSttn-pgtsXS22iZQ
378,863,DAFHUG3HU,04/27/2016 12:00:00 AM,OISHI TERYAKI,90,A,1,ROUTINE INSPECTION,EE0000723,1830 W 8TH ST,LOS ANGELES,FA0026903,CA,90057,OW0039414,Y J FOODS INC.,RESTAURANT (0-30) SEATS HIGH RISK,1632,OISHI TERYAKI,INACTIVE,PR0044405,"['Burgers', 'Fast Food']",False,34.05344,-118.27544,$,1.5,14,TYpmRp6xgOONdL62xlpcdw
379,2080,DA9V1TQ0Q,04/05/2016 12:00:00 AM,SUBWAY #21549,96,A,1,ROUTINE INSPECTION,EE0000884,1830 W 8TH ST,LOS ANGELES,FA0071192,CA,90057,OW0005591,C G INVESTMENTS INC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,SUBWAY #21549,ACTIVE,PR0036238,['Japanese'],False,34.0535438812591,-118.275402188301,$,4.0,20,74w0m3RwUMv1L__vXr6TSw
380,2080,DA9V1TQ0Q,04/05/2016 12:00:00 AM,SUBWAY #21549,96,A,1,ROUTINE INSPECTION,EE0000884,1830 W 8TH ST,LOS ANGELES,FA0071192,CA,90057,OW0005591,C G INVESTMENTS INC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,SUBWAY #21549,ACTIVE,PR0036238,"['Fast Food', 'Sandwiches']",False,34.05344,-118.27544,$,2.0,9,Kl6rAbSttn-pgtsXS22iZQ
381,2080,DA9V1TQ0Q,04/05/2016 12:00:00 AM,SUBWAY #21549,96,A,1,ROUTINE INSPECTION,EE0000884,1830 W 8TH ST,LOS ANGELES,FA0071192,CA,90057,OW0005591,C G INVESTMENTS INC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,SUBWAY #21549,ACTIVE,PR0036238,"['Burgers', 'Fast Food']",False,34.05344,-118.27544,$,1.5,14,TYpmRp6xgOONdL62xlpcdw
382,2140,DA0TKG4UP,04/05/2016 12:00:00 AM,BURGER KING # 10734,98,A,1,ROUTINE INSPECTION,EE0000884,1830 W 8TH ST,LOS ANGELES,FA0011216,CA,90057,OW0005871,"CALIFORNIA FOOD MANAGEMENT, LLC.",RESTAURANT (0-30) SEATS MODERATE RISK,1631,BURGER KING,ACTIVE,PR0002969,['Japanese'],False,34.0535438812591,-118.275402188301,$,4.0,20,74w0m3RwUMv1L__vXr6TSw
383,2140,DA0TKG4UP,04/05/2016 12:00:00 AM,BURGER KING # 10734,98,A,1,ROUTINE INSPECTION,EE0000884,1830 W 8TH ST,LOS ANGELES,FA0011216,CA,90057,OW0005871,"CALIFORNIA FOOD MANAGEMENT, LLC.",RESTAURANT (0-30) SEATS MODERATE RISK,1631,BURGER KING,ACTIVE,PR0002969,"['Fast Food', 'Sandwiches']",False,34.05344,-118.27544,$,2.0,9,Kl6rAbSttn-pgtsXS22iZQ
384,2140,DA0TKG4UP,04/05/2016 12:00:00 AM,BURGER KING # 10734,98,A,1,ROUTINE INSPECTION,EE0000884,1830 W 8TH ST,LOS ANGELES,FA0011216,CA,90057,OW0005871,"CALIFORNIA FOOD MANAGEMENT, LLC.",RESTAURANT (0-30) SEATS MODERATE RISK,1631,BURGER KING,ACTIVE,PR0002969,"['Burgers', 'Fast Food']",False,34.05344,-118.27544,$,1.5,14,TYpmRp6xgOONdL62xlpcdw
385,865,DA8ZPW0ET,04/27/2016 12:00:00 AM,KALI DINING,99,A,1,ROUTINE INSPECTION,EE0000828,5722 MELROSE AVE,LOS ANGELES,FA0177851,CA,90038,OW0183745,KALI DINING LLC,RESTAURANT (61-150) SEATS HIGH RISK,1638,KALI DINING,ACTIVE,PR0170921,['American (New)'],False,34.0833651,-118.3242882,$$$,4.5,385,0vRsHjV66oUDcszA8EWq0w
386,866,DASD18QH0,04/27/2016 12:00:00 AM,EDUARDOS BORDER GRILL,93,A,1,ROUTINE INSPECTION,EE0000924,1830 WESTWOOD BLVD,LOS ANGELES,FA0061302,CA,90025,OW0014113,"GREENWALD,EDWARD",RESTAURANT (0-30) SEATS HIGH RISK,1632,EDUARDOS BORDER GRILL,ACTIVE,PR0028268,"['Mexican', 'Salad', 'Southern']",False,34.049139,-118.4356699,$,4.0,349,rS2Ek2yNzD6NkNbGIzUlCQ
387,868,DAPS4XN4V,04/27/2016 12:00:00 AM,TAM'S NUMBER 6,94,A,1,ROUTINE INSPECTION,EE0000729,10023 S FIGUEROA ST,LOS ANGELES,FA0036323,CA,90003,OW0004359,"BENETATOS, NICK",RESTAURANT (0-30) SEATS HIGH RISK,1632,TAM'S NUMBER 6,ACTIVE,PR0028700,['Burgers'],False,33.9448127746582,-118.28296661377,$,2.5,10,9AJTNSjDVP3UchWVimxUAA
388,869,DAWB6XRPR,04/27/2016 12:00:00 AM,HANSOL NOODLE & KOREAN FOOD,90,A,1,ROUTINE INSPECTION,EE0000869,621 S WESTERN AVE STE #100,LOS ANGELES,FA0036645,CA,90005,OW0003889,"BANN WESTERN, LLC",RESTAURANT (151 + ) SEATS HIGH RISK,1641,HANSOL NOODLE & KOREAN FOOD,ACTIVE,PR0045736,"['Korean', 'Noodles']",True,34.06273,-118.30946,$$,3.0,144,Ot24l-btSjPCcu5LUXsaeQ
389,870,DAVRNPIU4,04/27/2016 12:00:00 AM,LA FUENTE #6,92,A,1,ROUTINE INSPECTION,EE0000923,5550 N FIGUEROA ST,LOS ANGELES,FA0065170,CA,90042,OW0031787,"SAPIEN, JOSE A",RESTAURANT (31-60) SEATS HIGH RISK,1635,LA FUENTE #6,ACTIVE,PR0003104,['Mexican'],False,34.1086197951497,-118.19448965618,$$,3.5,34,C5dDB0LshG5b97myCkfJkA
390,875,DAUCSCVUO,04/27/2016 12:00:00 AM,FOLLIERO'S PIZZA AND DELI,90,A,1,ROUTINE INSPECTION,EE0000923,5566 N FIGUEROA ST,LOS ANGELES,FA0023314,CA,90042,OW0012088,"FOLLIERO,ANTONIO",RESTAURANT (31-60) SEATS HIGH RISK,1635,FOLLIERO'S PIZZA AND DELI,ACTIVE,PR0006055,"['Italian', 'Pizza']",False,34.1086006164551,-118.194030761719,$,4.0,763,BgoMiHPuZT5etKOuOKCG-w
391,876,DASQHZEI8,04/27/2016 12:00:00 AM,KAZUNORI,98,A,1,ROUTINE INSPECTION,EE0000721,421 S MAIN ST,LOS ANGELES,FA0164395,CA,90013,OW0106302,"SUSHI NOZAWA, LLC",RESTAURANT (0-30) SEATS HIGH RISK,1632,KAZUNORI,ACTIVE,PR0152665,"['Sushi Bars', 'Japanese']",False,34.0476390576719,-118.247747561303,$$,4.5,2175,hC745S5W4HTq606ySmBJNw
392,878,DAH6JIIYK,04/27/2016 12:00:00 AM,DOS AGUILAS BAKERY,90,A,1,ROUTINE INSPECTION,EE0000950,5945 WHITTIER BLVD,LOS ANGELES,FA0159776,CA,90022,OW0124777,"LAS PALMAS INVESTMENT ENT, INC",RESTAURANT (0-30) SEATS MODERATE RISK,1631,DOS AGUILAS BAKERY,ACTIVE,PR0147841,"['Mexican', 'Imported Food']",False,34.0176299,-118.14263,$$,4.5,11,GqxZgKAImcJV0bO1ea8Afw
393,879,DAN63ANW0,04/27/2016 12:00:00 AM,THE LARCHMONT,94,A,1,ROUTINE INSPECTION,EE0000828,5750 MELROSE AVE,LOS ANGELES,FA0177700,CA,90038,OW0183607,THE LARCHMONT LLC,RESTAURANT (61-150) SEATS HIGH RISK,1638,THE LARCHMONT,ACTIVE,PR0170743,"['American (Traditional)', 'Breakfast & Brunch', 'Cocktail Bars']",True,34.0834154,-118.3251083,$$$,4.0,251,vYODtuNU5oB6tyGCOreVlw
394,881,DAF87H1TI,04/27/2016 12:00:00 AM,SIMPLY WHOLESOME,91,A,1,ROUTINE INSPECTION,EE0000006,4508 W SLAUSON AVE,LOS ANGELES,FA0033302,CA,90043,OW0027090,P M K INC,RESTAURANT (31-60) SEATS HIGH RISK,1635,SIMPLY WHOLESOME,ACTIVE,PR0041686,"['Soul Food', 'Caribbean', 'Vegetarian']",False,33.9886372,-118.354468,$$,4.0,580,6DEuqc82zAMe-C4MOLqHcQ
395,882,DANBS1VPZ,04/27/2016 12:00:00 AM,HUNAN TASTY,83,B,1,ROUTINE INSPECTION,EE0000853,6031 SAN VICENTE BLVD,LOS ANGELES,FA0028769,CA,90036,OW0007359,"CHEN, HUA YAO",RESTAURANT (61-150) SEATS HIGH RISK,1638,HUNAN TASTY,INACTIVE,PR0011332,['Chinese'],True,34.05828,-118.36252,$$,3.5,154,_gF6Apx_1rUjqHbDWhT1BQ
396,883,DACOIHQVK,04/27/2016 12:00:00 AM,CAMY'S GRILL,95,A,1,ROUTINE INSPECTION,EE0000699,3339 WILSHIRE BLVD,LOS ANGELES,FA0164018,CA,90010,OW0127486,HUMBERTO CASTELLANOS,RESTAURANT (31-60) SEATS HIGH RISK,1635,CAMY'S GRILL,ACTIVE,PR0152251,"['American (Traditional)', 'Mexican']",False,34.0618949,-118.2958451,$,4.0,71,Qlq34zYA1MY3T7jpkxqyzw
397,885,DAUZOZQDV,04/27/2016 12:00:00 AM,INAKA,93,A,1,ROUTINE INSPECTION,EE0000828,131 S LA BREA AVE,LOS ANGELES,FA0063875,CA,90036,OW0001576,"ABE,YUZURU",RESTAURANT (31-60) SEATS HIGH RISK,1635,INAKA,INACTIVE,PR0034212,"['Japanese', 'Seafood', 'Vegan']",True,34.072599,-118.344257,$$,4.0,117,D5Z5jB744mwmFtyUbOh-2w
398,887,DA8XEJDS3,04/27/2016 12:00:00 AM,KING TACO #108,97,A,1,ROUTINE INSPECTION,EE0000740,2904 N BROADWAY,LOS ANGELES,FA0064851,CA,90031,OW0019629,"KING TACO RESTAURANT, INC.",RESTAURANT (0-30) SEATS HIGH RISK,1632,KING TACO INC,ACTIVE,PR0024671,['Mexican'],False,34.0734367799655,-118.211486067367,$,3.0,264,8wiejOhpTr-zZAwXV1zCkg
399,888,DANZ5RVXN,04/27/2016 12:00:00 AM,BIBIGO,94,A,1,ROUTINE INSPECTION,EE0000375,10250 SANTA MONICA BLVD,LOS ANGELES,FA0222138,CA,90067,OW0227045,BIBIGO INTERNATIONAL LLC,RESTAURANT (31-60) SEATS HIGH RISK,1635,BIBIGO,ACTIVE,PR0177118,['Korean'],False,34.0576836303028,-118.419441961644,$,3.5,228,SCHSOebDtAjHk1dnrcVTeQ
400,889,DA7AO2QSV,04/27/2016 12:00:00 AM,TACOMOLE,97,A,1,ROUTINE INSPECTION,EE0000721,110 E 9TH ST B32,LOS ANGELES,FA0071705,CA,90015,OW0009437,"DARAKJIAN, JACK",RESTAURANT (0-30) SEATS HIGH RISK,1632,TACOMOLE,ACTIVE,PR0036373,['Mexican'],False,34.04058,-118.25538,$,4.0,24,oG9xiy7ldcLKcsP485HPnA
401,891,DAK5IQWPG,04/27/2016 12:00:00 AM,FULL HOUSE SEAFOOD RESTAURAN,91,A,1,ROUTINE INSPECTION,EE0000740,963 N HILL ST,LOS ANGELES,FA0024221,CA,90012,OW0039145,WONG CHE CHEUK,RESTAURANT (61-150) SEATS HIGH RISK,1638,FULL HOUSE SEAFOOD RESTAURAN,ACTIVE,PR0034108,"['Seafood', 'Cantonese']",False,34.06621,-118.23804,$$,3.5,620,wQ9e-NbQH2bX7OQZ0Xyf4g
402,892,DANDG8NOV,04/27/2016 12:00:00 AM,AMC CENTURY CITY 15 LEVEL 1,97,A,1,ROUTINE INSPECTION,EE0000375,10250 SANTA MONICA BLVD # 2000,LOS ANGELES,FA0006321,CA,90067,OW0002547,AMERICAN MULTI-CINEMA INC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,AMC CENTURY CITY 15 LEVEL 2,ACTIVE,PR0013712,['Cinema'],False,34.0576522926757,-118.418609807676,blank,3.5,789,wKf87agRGdeayWOzQhRYiA
403,893,DAUC71N4O,04/27/2016 12:00:00 AM,PHO SHOP,90,A,1,ROUTINE INSPECTION,EE0000924,1834 WESTWOOD BLVD,LOS ANGELES,FA0172188,CA,90025,OW0179228,"KO KEE LEE, INC.",RESTAURANT (31-60) SEATS HIGH RISK,1635,PHO SHOP,ACTIVE,PR0164710,['Vietnamese'],False,34.0490039,-118.4359361,$,3.5,166,ZheXbOKjjh1JFe2k2svhYg
404,894,DA3CDFURH,04/27/2016 12:00:00 AM,ZUMA KITCHEN,90,A,1,ROUTINE INSPECTION,EE0000924,1942 WESTWOOD BLVD,LOS ANGELES,FA0042262,CA,90025,OW0005436,"BULUT'S GRILL HOUSE, INC",RESTAURANT (61-150) SEATS HIGH RISK,1638,ZUMA KITCHEN,INACTIVE,PR0012410,"['Mediterranean', 'Turkish', 'Middle Eastern']",False,34.0476396,-118.4346712,$$,4.0,320,FlPO6rsn_XoBN4YacOpKvw
405,895,DAQHJVXCG,04/27/2016 12:00:00 AM,ACKEE BAMBOO JAMAICAN CUISIN,92,A,1,ROUTINE INSPECTION,EE0000006,4305 DEGNAN BLVD STE 100,LOS ANGELES,FA0004671,CA,90008,OW0004211,"BECKFORD, MARLENE SINCLAIR",RESTAURANT (0-30) SEATS HIGH RISK,1632,ACKEE BAMBOO JAMAICAN CUISIN,ACTIVE,PR0042515,['Caribbean'],False,34.00574,-118.33183,$$,4.0,294,fDIERa8MupwJMTJ97upAPg
406,896,DAKJPAI80,04/27/2016 12:00:00 AM,DEL TACO #862,94,A,1,ROUTINE INSPECTION,EE0000224,1816 W IMPERIAL HWY,LOS ANGELES,FA0010827,CA,90047,OW0004089,"BATLA ENTERPRISES TWO, INC.",RESTAURANT (31-60) SEATS MODERATE RISK,1634,DEL TACO #862,ACTIVE,PR0006891,"['Tex-Mex', 'Fast Food']",False,33.93065,-118.31016,$,2.0,20,UwEelzSomzOx13ZRL2z3IQ
407,897,DAU1YVNOJ,04/27/2016 12:00:00 AM,JACK IN THE BOX # 3339,95,A,1,ROUTINE INSPECTION,EE0000366,1335 S SOTO ST,LOS ANGELES,FA0029949,CA,90023,OW0025809,"NEMATZADEH ENTERPRISES, INC.",RESTAURANT (61-150) SEATS MODERATE RISK,1637,JACK IN THE BOX # 3339,ACTIVE,PR0004936,"['Fast Food', 'Burgers']",False,34.02529,-118.22012,$,1.5,19,JuDq9kEwXLQmZqK1O8Ei8w
408,898,DA6EEN4WW,04/27/2016 12:00:00 AM,LOS ALCANTRACES,95,A,1,ROUTINE INSPECTION,EE0000798,3773 S WESTERN AVE,LOS ANGELES,FA0064567,CA,90018,OW0095377,"SANCHEZ, SOCORRO TENORIO",RESTAURANT (0-30) SEATS HIGH RISK,1632,LOS ALCANTRACES,ACTIVE,PR0007906,['Mexican'],False,34.018122330308,-118.308972045779,$,4.5,9,c1zk8OR8ipX37AsRfrxXqA
409,899,DAQ1Z3WFD,04/27/2016 12:00:00 AM,CHINA FOOD EXPRESS #1,91,A,1,ROUTINE INSPECTION,EE0000531,3320 W 8TH ST,LOS ANGELES,FA0059688,CA,90005,OW0020208,"L & N CHINESE FOOD EXPRESS,",RESTAURANT (0-30) SEATS HIGH RISK,1632,CHINA FOOD EXPRESS #1,ACTIVE,PR0030585,['Chinese'],False,34.0575951,-118.3004581,$,3.0,5,eZkgyWRB_cEfiX9goTt-zg
410,900,DAGRCWFVC,04/27/2016 12:00:00 AM,DIAMOND BUFFET AND GRILL,80,B,1,ROUTINE INSPECTION,EE0000723,1901 W 7TH ST,LOS ANGELES,FA0170464,CA,90057,OW0178122,BEST DIAMOND INC,RESTAURANT (151 + ) SEATS HIGH RISK,1641,DIAMOND BUFFET AND GRILL,ACTIVE,PR0160773,"['American (Traditional)', 'Buffets']",False,34.0556347,-118.2746478,$$,3.0,185,y4T1r65LDjG_zaVSkxb8bg
411,902,DAS6OWDV1,04/27/2016 12:00:00 AM,JOSE BERNSTEIN'S,91,A,1,ROUTINE INSPECTION,EE0000911,935 BROXTON AVE,LOS ANGELES,FA0064476,CA,90024,OW0017255,JAAZ ENTERPRISES INC,RESTAURANT (31-60) SEATS HIGH RISK,1635,JOSE BERNSTEIN'S,INACTIVE,PR0002168,"['Mexican', 'Burgers', 'Sandwiches']",True,34.0630837,-118.4471749,$,3.0,257,Jb7TuFTJJuyde5IIJHUa5A
412,905,DALL9NAA1,04/27/2016 12:00:00 AM,LA FLOR DE SAHUAYO,90,A,1,ROUTINE INSPECTION,EE0001049,4601 E OLYMPIC BLVD,LOS ANGELES,FA0065158,CA,90022,OW0015374,"HERNANDEZ-HUERTA, FELIPE",RESTAURANT (0-30) SEATS HIGH RISK,1632,LA FLOR DE SAHUAYO,INACTIVE,PR0028889,['Mexican'],False,34.01907,-118.17103,$,3.5,9,AuVQ62EsTy7Xao6REqeJhw
