,facility_id,latitude,longitude,rating,score,clean_zip
4748,FA0019271,34.073855,-118.239959,4.0,99,90012
4749,FA0019271,34.073855,-118.239959,4.0,98,90012
4750,FA0019271,34.073855,-118.239959,4.0,98,90012
4751,FA0019271,34.073855,-118.239959,4.0,97,90012
4752,FA0019271,34.073855,-118.239959,4.0,97,90012
4753,FA0019271,34.073855,-118.239959,4.0,95,90012
4754,FA0019271,34.073855,-118.239959,4.0,95,90012
4755,FA0019271,34.073855,-118.239959,4.0,99,90012
4756,FA0019271,34.073855,-118.239959,4.0,99,90012
4757,FA0019271,34.073855,-118.239959,4.0,90,90012
4758,FA0019271,34.073855,-118.239959,4.0,90,90012
4759,FA0019271,34.073855,-118.239959,4.0,93,90012
4760,FA0019271,34.073855,-118.239959,4.0,93,90012
4761,FA0062521,34.0527649,-118.30033,4.0,90,90005
4762,FA0072217,34.08327,-118.34886000000002,3.5,92,90046
4763,FA0009454,34.0385478953044,-118.441789914583,4.0,93,90064
4764,FA0019341,34.07407,-118.38061,3.5,88,90048
4765,FA0066473,34.02141,-118.21404,4.0,92,90023
4766,FA0006372,33.9609111036795,-118.420145921409,3.5,90,90045
4767,FA0167245,34.0634651,-118.294319,3.5,97,90020
4768,FA0150660,34.06305,-118.44096,4.0,90,90024
4769,FA0150660,34.06305,-118.44096,4.0,90,90024
4770,FA0150660,34.06305,-118.44096,4.0,93,90024
4771,FA0150660,34.06305,-118.44096,4.0,93,90024
4772,FA0051687,34.07407,-118.38061,2.5,86,90048
4773,FA0020481,34.1335549,-118.2659517,4.0,93,90039
4774,FA0040516,34.09809420000001,-118.3453633,2.5,93,90046
4775,FA0063280,34.044005,-118.46818,3.5,95,90025
4776,FA0048688,34.0415843003097,-118.262282807467,3.0,95,90015
4777,FA0049297,34.11974,-118.22735,3.0,95,90065
4778,FA0027765,34.11974,-118.22735,2.5,97,90065
4779,FA0059395,34.07407,-118.38061,3.5,90,90048
4780,FA0171249,34.0456533607716,-118.232452260713,4.0,98,90013
4781,FA0163224,34.0981349809126,-118.33652853352801,4.5,97,90028
4782,FA0018493,34.0614245002615,-118.30807015299801,2.5,94,90010
4783,FA0171512,34.036452227360805,-118.20168502628799,3.0,98,90063
4784,FA0009821,34.060958,-118.298398,4.5,90,90010
4785,FA0039615,34.052440000000004,-118.47388,4.0,95,90049
4786,FA0177158,34.0261,-118.39476,3.5,90,90034
4787,FA0068766,34.0950633,-118.2082385,2.0,95,90065
4788,FA0138078,34.064121,-118.368004,4.0,90,90048
4789,FA0033985,34.04475,-118.46618,4.5,99,90025
4790,FA0041144,34.119567,-118.227642,2.5,90,90065
4791,FA0175502,34.057539500000004,-118.3072592,3.5,90,90005
4792,FA0049149,34.0687945491183,-118.344125747681,3.5,97,90036
4793,FA0069731,34.118312064463,-118.293733642467,3.5,90,90027
4794,FA0067726,34.0596,-118.44635,3.5,90,90024
4795,FA0166458,34.083220000000004,-118.34669,4.5,90,90046
4796,FA0059318,34.0426283329725,-118.25329475104799,4.5,95,90014
4797,FA0063248,34.04264000000001,-118.46857,3.5,95,90025
4798,FA0040637,34.02604,-118.412281,3.5,84,90034
4799,FA0051635,34.061554,-118.3080826,3.0,95,90010
4800,FA0012290,34.0407249,-118.168326,4.0,90,90022
4801,FA0047797,34.0469818115234,-118.447792053223,2.5,99,90025
4802,FA0006936,34.0633815,-118.3073825,3.5,96,90020
4803,FA0051071,34.0272203,-118.4283597,4.0,90,90034
4804,FA0046199,33.949074,-118.385434,3.0,92,90045
4805,FA0046199,33.94885,-118.3852,2.5,92,90045
4806,FA0046199,33.949074,-118.385434,3.0,96,90045
4807,FA0046199,33.94885,-118.3852,2.5,96,90045
4808,FA0008331,34.0634117,-118.3685837,3.5,90,90048
4809,FA0073872,33.95675,-118.39672,3.0,92,90045
4810,FA0062477,34.027741799999994,-118.4292412,4.0,95,90064
4811,FA0160790,34.0734847,-118.37630159999998,4.0,91,90048
4812,FA0016384,34.139671,-118.207214,3.5,92,90041
4813,FA0139086,34.065066587496,-118.34381475511499,3.5,90,90036
4814,FA0050491,34.0978595782692,-118.35001909403401,3.5,73,90046
4815,FA0071291,34.0259787,-118.4273723,3.5,95,90034
4816,FA0031772,34.0196495056152,-118.21014404296899,4.5,89,90023
4817,FA0177122,34.09761,-118.3313,4.0,95,90028
4818,FA0053258,34.04034,-118.16239,3.5,91,90022
4819,FA0004460,34.06172670000001,-118.2995737,3.0,90,90010
4820,FA0165696,34.0616112599963,-118.293608860188,3.5,90,90010
4821,FA0160125,34.0638173619257,-118.305522995698,3.5,95,90020
4822,FA0052086,34.060402840584395,-118.445061835982,4.0,91,90024
4823,FA0063162,34.0273034315832,-118.42957453044399,3.0,93,90025
4824,FA0038828,34.0186999460514,-118.20697914203899,4.5,90,90023
4825,FA0144562,34.083299100000005,-118.3458381,4.0,90,90046
4826,FA0159807,34.0976181030273,-118.34992980957001,4.5,90,90046
4827,FA0165389,33.95962539999999,-118.3860873,2.0,92,90045
4828,FA0015281,34.15064,-118.274453,4.0,90,90039
4829,FA0072230,34.0775756835938,-118.260078430176,3.5,94,90026
4830,FA0011976,34.0775756835938,-118.260078430176,3.5,95,90026
4831,FA0023791,34.104522700000004,-118.1846281,4.0,93,90042
4832,FA0043836,34.06496,-118.23655,4.0,91,90012
4833,FA0057106,34.0971160774005,-118.28812195716999,3.0,96,90028
4834,FA0057106,34.0971160774005,-118.28812195716999,3.0,96,90028
4835,FA0040047,34.0971160774005,-118.28812195716999,3.0,96,90027
4836,FA0040047,34.0971160774005,-118.28812195716999,3.0,96,90027
4837,FA0040047,34.0971160774005,-118.28812195716999,3.0,97,90027
4838,FA0040047,34.0971160774005,-118.28812195716999,3.0,97,90027
4839,FA0052097,34.0763849,-118.3070983,4.0,96,90004
4840,FA0014495,34.09827,-118.3677,3.5,92,90046
4841,FA0020749,34.047,-118.28618,4.5,95,90006
4842,FA0068855,34.0474149,-118.2861957,4.0,94,90006
4843,FA0026656,34.0326937,-118.45257340000002,3.5,92,90064
4844,FA0065926,34.0184929,-118.1475728,3.0,98,90022
4845,FA0163593,34.07778,-118.26551,4.0,90,90026
4846,FA0159870,34.0137218,-118.41646029999998,3.5,90,90034
4847,FA0050977,34.1192,-118.24025,4.0,70,90065
4848,FA0015041,34.1504988447996,-118.274531566607,4.5,93,90039
4849,FA0048806,34.0269199,-118.37158,3.0,97,90016
4850,FA0071672,34.022615,-118.37231,2.5,99,90016
4851,FA0058027,34.0718923422053,-118.35823920370501,3.0,91,90036
4852,FA0164380,34.0602071,-118.4447325,3.0,90,90024
4853,FA0071690,34.0426399,-118.2528752,4.0,95,90014
4854,FA0060705,34.124955,-118.26513,3.0,90,90039
4855,FA0060190,34.1088755,-118.2872851,4.5,92,90027
4856,FA0164379,34.0601217001677,-118.445224910975,4.0,83,90024
4857,FA0058789,34.0188,-118.42137,2.5,91,90034
4858,FA0024557,34.06343,-118.36926,3.5,90,90048
4859,FA0174885,34.04031,-118.16796,4.5,86,90022
4860,FA0019089,34.0624161,-118.17167659999998,3.0,95,90032
4861,FA0019089,34.0675578501189,-118.168752156761,3.5,95,90032
4862,FA0021262,34.0624161,-118.17167659999998,3.0,95,90032
4863,FA0021262,34.0675578501189,-118.168752156761,3.5,95,90032
4864,FA0157962,34.1021063,-118.1865778,4.0,82,90042
4865,FA0029161,33.96034,-118.2767,5.0,90,90003
4866,FA0062598,34.0530451,-118.4673767,3.5,90,90049
4867,FA0036439,33.94375,-118.24554,5.0,72,90002
4868,FA0054946,33.976209999999995,-118.37375,2.5,90,90045
4869,FA0010145,34.0274931,-118.4291749,3.5,90,90064
4870,FA0172001,34.097378354637605,-118.366644568741,4.0,90,90046
4871,FA0042941,34.0269199,-118.37158,3.5,90,90016
4872,FA0008814,34.0799524,-118.4505905,4.0,98,90077
4873,FA0008814,34.0799524,-118.4505905,4.0,98,90077
4874,FA0008814,34.0799524,-118.4505905,4.0,96,90077
4875,FA0008814,34.0799524,-118.4505905,4.0,96,90077
4876,FA0007973,34.027429999999995,-118.42929,4.0,94,90064
4877,FA0177067,34.1028640305287,-118.28748063575,5.0,92,90027
4878,FA0061384,34.047255143523195,-118.287366852164,4.0,91,90006
4879,FA0070443,34.0720252385535,-118.360573160934,4.0,90,90036
4880,FA0049115,34.0763816833496,-118.360679626465,2.5,95,90036
4881,FA0020884,33.98825,-118.35385,2.5,93,90043
4882,FA0009108,33.9764404296875,-118.373504638672,2.5,99,90045
4883,FA0015178,34.0227357298136,-118.168542981148,4.0,91,90022
4884,FA0014856,34.06616,-118.23586,4.0,94,90012
4885,FA0159250,34.062795820030395,-118.297739280426,4.0,91,90020
4886,FA0030743,34.0341359,-118.4472742,3.5,90,90064
4887,FA0029701,34.000138343341,-118.44125361270001,3.5,91,90066
4888,FA0006644,34.061615100000004,-118.2993754,3.0,93,90010
4889,FA0177026,34.062416,-118.2975168,3.5,93,90010
4890,FA0163970,33.97663,-118.37328,3.5,93,90045
4891,FA0167333,34.0342369,-118.4480972,3.0,91,90064
4892,FA0021893,34.0836749,-118.3023606,4.0,93,90029
4893,FA0074312,34.03588,-118.2919,4.0,98,90007
4894,FA0138818,33.9759448,-118.3735776,2.5,97,90045
4895,FA0164076,34.10187379999999,-118.3314931,4.5,97,90028
4896,FA0060195,34.0530679,-118.4647402,4.5,98,90049
4897,FA0040272,34.1105,-118.28755490000002,3.0,91,90027
4898,FA0072437,34.0518989562988,-118.47208404541,3.5,96,90049
4899,FA0151608,34.089065999999995,-118.1705108,4.0,81,90032
4900,FA0071557,34.06917,-118.30448,4.0,84,90020
4901,FA0009552,34.0326885,-118.4525998,4.0,95,90064
4902,FA0066692,34.059943718003105,-118.30949977040301,2.0,93,90005
4903,FA0035422,33.9826834,-118.2738051,4.0,90,90003
4904,FA0061558,34.0273005248823,-118.427639552409,3.0,97,90034
4905,FA0072473,34.04197,-118.42398,4.0,92,90064
4906,FA0051780,34.0289553357089,-118.40345536590799,4.0,95,90034
4907,FA0025261,34.0409879964362,-118.44347406082198,3.5,97,90025
4908,FA0018384,34.04756,-118.44317,3.0,95,90025
4909,FA0055147,34.032723100000005,-118.2960932,4.5,91,90007
4910,FA0070757,34.08948,-118.25886,3.5,90,90026
4911,FA0025808,33.977424621581996,-118.391143798828,2.5,96,90045
4912,FA0068597,34.031967200000004,-118.3352814,3.5,95,90016
4913,FA0008131,34.038112,-118.441865,4.5,92,90064
4914,FA0160679,34.074141,-118.279353,4.0,90,90026
4915,FA0017691,34.118824,-118.259368,3.0,93,90039
4916,FA0014720,34.1042011,-118.2879041,3.5,90,90027
4917,FA0036496,34.0270149,-118.2576405,3.5,96,90011
4918,FA0166877,34.040910700000005,-118.4434367,4.0,95,90025
4919,FA0143324,34.034325,-118.229668,4.5,97,90021
4920,FA0046043,34.105365961515105,-118.318599833843,3.5,90,90028
4921,FA0025370,34.141380299999994,-118.225853,4.0,98,90041
4922,FA0010873,34.05317,-118.47017,4.0,96,90049
4923,FA0047222,34.04055,-118.25107,4.5,97,90014
4924,FA0029949,34.025290000000005,-118.22012,1.5,97,90023
4925,FA0016540,34.062179565429695,-118.44571685791,3.0,90,90024
4926,FA0068536,33.991587,-118.421441,4.0,94,90066
4927,FA0143662,33.9776216086911,-118.391490553827,2.5,92,90045
4928,FA0031158,34.04771289999999,-118.4434554,3.0,91,90025
4929,FA0034353,33.9560300956468,-118.39596304139401,3.0,92,90045
4930,FA0137900,34.04683,-118.46468,4.5,96,90025
4931,FA0044455,34.0226995,-118.1688608,3.0,90,90022
4932,FA0167310,34.03822,-118.44166,4.0,90,90064
4933,FA0044660,34.07792697714989,-118.291286085205,2.5,97,90004
4934,FA0073692,34.0470771789551,-118.464393615723,3.5,96,90025
4935,FA0160506,34.1412034562425,-118.22553087025899,2.0,98,90041
4936,FA0037638,34.03308,-118.16547,4.0,96,90022
4937,FA0022110,34.029622301459305,-118.261869773269,4.5,82,90015
4938,FA0047105,33.977672576904304,-118.39152526855499,4.0,97,90045
4939,FA0176644,33.9600249,-118.3780756,2.0,96,90045
4940,FA0014861,34.06343,-118.29378,3.5,75,90020
4941,FA0025290,34.14138,-118.22585,3.0,99,90041
4942,FA0163085,34.01043,-118.33666,2.0,95,90008
4943,FA0055658,34.1043717245734,-118.287837916436,3.5,90,90027
4944,FA0176894,34.110569357872,-118.190932050347,4.0,92,90042
4945,FA0060025,34.0759584,-118.2643077,4.0,95,90026
4946,FA0174637,34.037454453263,-118.435018902362,4.5,97,90064
4947,FA0034953,34.1054917,-118.3183553,3.5,93,90028
4948,FA0050597,34.0616167,-118.4456135,3.5,90,90024
4949,FA0021690,34.0466521,-118.4644973,3.5,96,90025
4950,FA0027191,34.0732619,-118.3768812,3.5,92,90048
4951,FA0023988,34.043975830078104,-118.42048645019501,4.0,92,90064
4952,FA0007724,34.02876,-118.19257,4.0,92,90063
4953,FA0032715,34.0534858703613,-118.468383789063,4.0,96,90049
4954,FA0052964,34.0416441,-118.2522657,3.5,93,90014
4955,FA0008115,34.03176,-118.19263,3.5,93,90063
4956,FA0059256,34.07251,-118.2213,4.0,90,90031
4957,FA0177113,34.03998,-118.46545,4.0,97,90025
4958,FA0025318,34.029617,-118.335567,4.0,80,90016
4959,FA0137956,33.9400232981415,-118.406606832261,4.0,90,90045
4960,FA0171800,34.0836965133512,-118.348536419051,4.5,92,90046
4961,FA0176931,34.024523314489606,-118.27803424109699,3.5,95,90007
4962,FA0049135,33.977424,-118.391143,1.5,95,90045
4963,FA0165648,34.047659640812604,-118.443937445615,4.0,94,90025
4964,FA0138171,33.9440935,-118.4083894,2.5,90,90045
4965,FA0025371,34.141380299999994,-118.225853,4.0,93,90041
4966,FA0036517,34.02170770000001,-118.1627832,3.5,90,90022
4967,FA0141187,34.082416487782695,-118.31746399259,4.0,95,90004
4968,FA0026579,34.0525196,-118.2826615,3.5,97,90006
4969,FA0026579,34.0525196,-118.2826615,3.5,97,90006
4970,FA0026579,34.0525196,-118.2826615,3.5,94,90006
4971,FA0026579,34.0525196,-118.2826615,3.5,94,90006
4972,FA0022778,34.014862060546896,-118.132225036621,5.0,98,90022
4973,FA0038466,34.038219500000004,-118.441658,4.0,97,90064
4974,FA0071599,34.0721879176086,-118.35947297962299,3.5,94,90048
4975,FA0059079,34.0400798396539,-118.464546047343,4.0,90,90025
4976,FA0023072,33.97345,-118.25673,4.5,88,90001
4977,FA0174543,33.958747863769496,-118.39575958252001,3.5,91,90045
4978,FA0064852,34.03301,-118.16858,3.5,94,90023
4979,FA0027656,34.08157,-118.2597,4.5,93,90026
4980,FA0019507,34.04288,-118.42238,2.0,91,90064
4981,FA0024550,34.0330835632873,-118.16681081045401,5.0,90,90022
4982,FA0022724,34.047470000000004,-118.44389,2.5,98,90025
4983,FA0176312,34.0372999043329,-118.25242001563299,5.0,80,90015
4984,FA0065654,34.053415,-118.250323,3.5,94,90012
4985,FA0013841,34.0658645629883,-118.23819732666,3.0,91,90012
4986,FA0058522,34.0719866129371,-118.360022330025,4.0,95,90036
4987,FA0040945,34.0637349,-118.2958681,5.0,81,90020
4988,FA0062349,33.9922309826346,-118.44357985621599,4.0,91,90066
4989,FA0015865,33.923355,-118.265991,3.5,91,90061
4990,FA0176956,34.0452293665632,-118.25190418710301,4.5,98,90014
4991,FA0029170,34.02377,-118.2654,2.0,96,90011
4992,FA0037873,34.0851165354252,-118.309089392424,5.0,94,90029
4993,FA0063643,33.942342,-118.2653149,3.5,94,90003
4994,FA0012431,34.0399718411824,-118.308447320336,4.5,86,90018
4995,FA0005009,34.013663303604005,-118.41643541122,2.5,94,90034
4996,FA0049389,34.030462,-118.3352449,2.5,97,90016
4997,FA0138211,34.0711701524222,-118.37587246417601,4.0,90,90048
4998,FA0037752,34.11952,-118.19548,3.5,78,90042
4999,FA0166224,34.043587,-118.250664,2.5,91,90014
5000,FA0040369,34.095450468319896,-118.28494475374,4.0,87,90029
5001,FA0059487,34.066274,-118.206024,4.0,93,90031
5002,FA0066711,34.024007265624,-118.372769057751,1.5,95,90016
5003,FA0033247,34.0017585754395,-118.30857086181601,4.0,94,90062
5004,FA0021244,33.995341,-118.437919,4.0,95,90066
5005,FA0171760,34.08506,-118.30883,3.0,90,90029
5006,FA0143611,34.071108200000005,-118.3760815,4.0,90,90048
5007,FA0166462,34.02326,-118.26593,3.0,91,90011
5008,FA0048652,34.1016849,-118.3380749,3.5,90,90028
5009,FA0067529,34.051990509033196,-118.290229797363,3.5,93,90006
5010,FA0012159,34.077774100000006,-118.2803541,3.5,90,90026
5011,FA0176665,34.05263,-118.28737,3.5,93,90006
5012,FA0054729,34.0618249,-118.3109599,4.0,90,90010
5013,FA0028708,34.101209999999995,-118.33142,2.5,83,90028
5014,FA0163713,34.08574,-118.17828,3.5,90,90032
5015,FA0036513,34.0722,-118.36037,4.5,92,90036
5016,FA0012493,34.0309720688569,-118.335424145544,2.0,94,90016
5017,FA0177009,34.06191,-118.31437,4.0,97,90010
5018,FA0052954,34.0590918642852,-118.42045347752399,3.0,92,90067
5019,FA0172313,34.0636762291613,-118.295474328414,4.0,90,90020
5020,FA0022239,34.029779032160604,-118.335161054203,3.0,94,90016
5021,FA0021485,33.96454,-118.27863,4.5,92,90003
5022,FA0067911,34.0407349,-118.1625128,3.5,87,90022
5023,FA0044129,34.06879,-118.30574,4.0,93,90020
5024,FA0041130,34.01122,-118.1594,2.0,84,90022
5025,FA0066377,34.0439053,-118.2511007,3.5,94,90014
5026,FA0008957,34.05799520000001,-118.29151509999998,2.5,93,90005
5027,FA0151591,34.032575099999995,-118.3012642,3.5,90,90018
5028,FA0067528,34.051990509033196,-118.290229797363,3.5,98,90006
5029,FA0052503,34.083535,-118.305415,3.0,86,90029
5030,FA0137618,34.1012,-118.33784,2.0,90,90028
5031,FA0024368,34.020790000000005,-118.27986,3.5,98,90089
5032,FA0024368,34.020790000000005,-118.27986,3.5,98,90089
5033,FA0024368,34.020790000000005,-118.27986,3.5,98,90089
5034,FA0024368,34.020790000000005,-118.27986,3.5,98,90089
5035,FA0024368,34.020790000000005,-118.27986,3.5,98,90089
5036,FA0024368,34.020790000000005,-118.27986,3.5,98,90089
5037,FA0024368,34.020790000000005,-118.27986,3.5,99,90089
5038,FA0024368,34.020790000000005,-118.27986,3.5,99,90089
5039,FA0024368,34.020790000000005,-118.27986,3.5,99,90089
5040,FA0024368,34.020790000000005,-118.27986,3.5,99,90089
5041,FA0024368,34.020790000000005,-118.27986,3.5,99,90089
5042,FA0024368,34.020790000000005,-118.27986,3.5,99,90089
5043,FA0024368,34.020790000000005,-118.27986,3.5,98,90089
5044,FA0024368,34.020790000000005,-118.27986,3.5,98,90089
5045,FA0024368,34.020790000000005,-118.27986,3.5,98,90089
5046,FA0024368,34.020790000000005,-118.27986,3.5,98,90089
5047,FA0024368,34.020790000000005,-118.27986,3.5,98,90089
5048,FA0024368,34.020790000000005,-118.27986,3.5,98,90089
5049,FA0024368,34.020790000000005,-118.27986,3.5,99,90089
5050,FA0024368,34.020790000000005,-118.27986,3.5,99,90089
5051,FA0024368,34.020790000000005,-118.27986,3.5,99,90089
5052,FA0024368,34.020790000000005,-118.27986,3.5,99,90089
5053,FA0024368,34.020790000000005,-118.27986,3.5,99,90089
5054,FA0024368,34.020790000000005,-118.27986,3.5,99,90089
5055,FA0024368,34.020790000000005,-118.27986,3.5,99,90089
5056,FA0024368,34.020790000000005,-118.27986,3.5,99,90089
5057,FA0024368,34.020790000000005,-118.27986,3.5,99,90089
5058,FA0024368,34.020790000000005,-118.27986,3.5,99,90089
5059,FA0024368,34.020790000000005,-118.27986,3.5,99,90089
5060,FA0024368,34.020790000000005,-118.27986,3.5,99,90089
5061,FA0024368,34.020790000000005,-118.27986,3.5,98,90089
5062,FA0024368,34.020790000000005,-118.27986,3.5,98,90089
5063,FA0024368,34.020790000000005,-118.27986,3.5,98,90089
5064,FA0024368,34.020790000000005,-118.27986,3.5,98,90089
5065,FA0024368,34.020790000000005,-118.27986,3.5,98,90089
5066,FA0024368,34.020790000000005,-118.27986,3.5,98,90089
5067,FA0008727,34.058196310536395,-118.293970786035,4.0,80,90005
5068,FA0156500,34.0420609,-118.2675476,2.0,97,90015
5069,FA0156500,34.0401988,-118.2695539,2.5,97,90015
5070,FA0156500,34.0420609,-118.2675476,2.0,97,90015
5071,FA0156500,34.0401988,-118.2695539,2.5,97,90015
5072,FA0156500,34.0420609,-118.2675476,2.0,97,90015
5073,FA0156500,34.0401988,-118.2695539,2.5,97,90015
5074,FA0156500,34.0420609,-118.2675476,2.0,96,90015
5075,FA0156500,34.0401988,-118.2695539,2.5,96,90015
5076,FA0156500,34.0420609,-118.2675476,2.0,97,90015
5077,FA0156500,34.0401988,-118.2695539,2.5,97,90015
5078,FA0156500,34.0420609,-118.2675476,2.0,97,90015
5079,FA0156500,34.0401988,-118.2695539,2.5,97,90015
5080,FA0156500,34.0420609,-118.2675476,2.0,96,90015
5081,FA0156500,34.0401988,-118.2695539,2.5,96,90015
5082,FA0007533,34.10272,-118.327153,3.0,95,90028
5083,FA0007533,34.10272,-118.327153,3.0,95,90028
5084,FA0007533,34.10272,-118.327153,3.0,95,90028
5085,FA0007533,34.10272,-118.327153,3.0,96,90028
5086,FA0007533,34.10272,-118.327153,3.0,96,90028
5087,FA0007533,34.10272,-118.327153,3.0,96,90028
5088,FA0007533,34.10272,-118.327153,3.0,94,90028
5089,FA0007533,34.10272,-118.327153,3.0,94,90028
5090,FA0007533,34.10272,-118.327153,3.0,94,90028
5091,FA0051037,34.05663,-118.20831,3.0,94,90033
5092,FA0159783,33.999336,-118.464747,4.0,96,90291
5093,FA0024180,33.969677000000004,-118.416139,3.0,98,90045
5094,FA0024180,33.969677000000004,-118.416139,3.0,94,90045
5095,FA0024180,33.969677000000004,-118.416139,3.0,95,90045
5096,FA0024180,33.969677000000004,-118.416139,3.0,98,90045
5097,FA0156791,34.032891947147306,-118.16726792603701,4.5,92,90022
5098,FA0065336,34.05663,-118.20831,4.0,98,90033
5099,FA0060476,34.0389486705825,-118.441606362737,3.5,91,90025
5100,FA0176953,34.0392504530964,-118.441652498013,4.0,90,90025
5101,FA0174179,34.05767,-118.28028,4.5,95,90057
5102,FA0059078,33.992726,-118.44276,3.5,92,90066
5103,FA0053958,34.0692,-118.29075,3.0,98,90005
5104,FA0025306,34.0652885437012,-118.361694335938,3.5,83,90048
5105,FA0065158,34.01907,-118.17103,3.5,91,90022
5106,FA0166517,34.0623725828441,-118.44761791101999,3.5,93,90024
5107,FA0050171,34.02942,-118.4504,2.0,96,90064
5108,FA0143574,33.9878859,-118.3645205,3.5,93,90056
5109,FA0006908,34.0738399,-118.3828,4.0,95,90048
5110,FA0044398,34.0909194946289,-118.290118798614,3.5,82,90029
5111,FA0030900,34.07339,-118.3831,4.0,90,90048
5112,FA0051246,34.0982362,-118.3625136,3.5,92,90028
5113,FA0018553,34.061890000000005,-118.28132,5.0,94,90057
5114,FA0073341,34.00416,-118.43174,3.5,94,90066
5115,FA0066639,34.096633532065894,-118.327110488008,2.0,92,90028
5116,FA0051218,34.0981669,-118.3620808,3.5,93,90046
5117,FA0071841,33.992203,-118.4439674,4.0,90,90066
5118,FA0007202,34.06194,-118.34573,3.5,90,90036
5119,FA0006202,34.1041311654132,-118.330346146374,4.0,90,90028
5120,FA0064250,34.0952586,-118.283366,4.0,95,90029
5121,FA0149788,34.046631,-118.4473644,3.0,98,90025
5122,FA0248148,34.0549969,-118.4413159,4.0,96,90024
5123,FA0052819,34.0478505,-118.3284978,5.0,92,90019
5124,FA0055637,34.03026,-118.44774,4.0,97,90064
5125,FA0008745,34.1080809384584,-118.195977285504,3.5,90,90042
5126,FA0251105,34.05274489999999,-118.3038449,4.0,96,90006
5127,FA0005998,34.068913,-118.301872,4.0,93,90020
5128,FA0064851,34.0734367799655,-118.211486067367,3.0,96,90031
5129,FA0242318,34.0514859,-118.21792340000002,4.5,91,90033
5130,FA0015232,34.082262665033305,-118.272312954068,4.0,94,90026
5131,FA0034289,34.05063,-118.21539,4.0,92,90033
5132,FA0067509,33.9961318969727,-118.427894592285,3.5,90,90066
5133,FA0072422,34.006159999999994,-118.2912,4.0,98,90037
5134,FA0064114,34.04525,-118.203751,3.0,95,90033
5135,FA0178334,34.06405,-118.36744,4.0,92,90048
5136,FA0052355,34.0737228305452,-118.36098476322901,4.0,90,90036
5137,FA0072080,34.1018894,-118.3059524,3.5,96,90027
5138,FA0048558,34.0835268538041,-118.273676509195,4.0,92,90026
5139,FA0055171,34.0537,-118.46735,3.0,95,90049
5140,FA0244643,34.09516,-118.28382,4.0,95,90029
5141,FA0024295,34.0953329747381,-118.283987939358,2.5,91,90029
5142,FA0061710,34.012618437409394,-118.308974057436,3.5,95,90062
5143,FA0061548,34.04864,-118.2127,2.0,95,90033
5144,FA0051573,34.0505044690254,-118.21509082415301,4.0,94,90033
5145,FA0046455,34.0217323577564,-118.157175354345,3.0,91,90022
5146,FA0018170,34.12031,-118.18346,3.0,91,90042
5147,FA0038312,34.0193559788797,-118.15085984302,1.5,95,90022
5148,FA0239319,34.08379,-118.3484,4.5,93,90046
5149,FA0061163,33.96748,-118.30933,4.0,93,90047
5150,FA0019081,34.0152206420898,-118.13108062744101,4.0,95,90022
5151,FA0036074,33.968914,-118.308647,4.5,98,90047
5152,FA0021236,34.00358,-118.26565,2.0,91,90011
5153,FA0177848,34.03615,-118.25102,4.5,98,90021
5154,FA0036891,33.96923,-118.30865,3.5,95,90047
5155,FA0244368,34.1021077916729,-118.34076423363399,4.0,90,90028
5156,FA0025455,34.05415,-118.38206,3.5,94,90035
5157,FA0019034,34.02074,-118.30917,4.0,93,90018
5158,FA0069513,34.005353216198,-118.29141933471001,3.5,97,90037
5159,FA0225802,34.0107269287109,-118.338912963867,3.0,92,90008
5160,FA0068616,34.082710720348395,-118.27232227863199,3.5,94,90026
5161,FA0054868,33.96275,-118.29107,1.5,94,90044
5162,FA0067406,34.0603866256743,-118.44353159259,3.5,86,90024
5163,FA0072244,33.9821815490723,-118.282325744629,4.0,91,90003
5164,FA0009123,34.025787,-118.3093345,2.5,97,90018
5165,FA0054565,34.072786986247394,-118.358630577385,4.0,92,90036
5166,FA0073375,34.055055,-118.2917749,4.5,85,90006
5167,FA0177873,34.0771713256836,-118.265487670898,4.0,97,90026
5168,FA0035063,34.05057,-118.43726,4.0,93,90024
5169,FA0027288,34.016101837158196,-118.13533020019501,2.5,90,90022
5170,FA0005787,34.08254,-118.273196,4.0,94,90026
5171,FA0250523,34.0833191,-118.2735256,4.5,92,90026
5172,FA0040257,34.10716370000001,-118.19772720000002,4.0,94,90042
5173,FA0004401,34.10418,-118.33046000000002,3.0,96,90028
5174,FA0035293,34.1200199,-118.20088,3.0,96,90042
5175,FA0035293,34.1200199,-118.20088,3.0,93,90042
5176,FA0256145,34.0412,-118.16892,4.5,91,90022
5177,FA0177479,34.0342128,-118.2152617,4.0,90,90023
5178,FA0241279,34.013659070245104,-118.266531014205,4.0,92,90011
5179,FA0003908,34.0190849304199,-118.18897247314501,4.0,95,90023
5180,FA0072217,34.08327,-118.34886000000002,3.5,93,90046
5181,FA0072217,34.08327,-118.34886000000002,3.5,93,90046
5182,FA0072217,34.08327,-118.34886000000002,3.5,95,90046
5183,FA0072217,34.08327,-118.34886000000002,3.5,95,90046
5184,FA0012897,34.077812,-118.264616,4.5,96,90026
5185,FA0180533,34.0049802212566,-118.29222936183201,5.0,95,90037
5186,FA0020481,34.1335549,-118.2659517,4.0,94,90039
5187,FA0015596,34.101415100000004,-118.339427,2.5,95,90028
5188,FA0003330,34.0048789978027,-118.291191101074,4.0,96,90037
5189,FA0171317,34.0540735,-118.3204702,4.0,90,90019
5190,FA0221973,34.05293,-118.30352,4.0,94,90006
